confidence,model_name,condition,n,r2,intercept_coef,intercept_p,ctx_len_tokens_coef,ctx_len_tokens_p,ctx_entity_count_coef,ctx_entity_count_p
conf_ptrue,/data/home/yixh/models/Qwen2.5-7B-Instruct,irr,1500,0.0061043838248642235,0.08892017822147488,1.152418997970159e-06,-0.0005585806265019744,0.01492820823038821,0.0004935066500964568,0.6382430084583808
conf_ptrue,/data/home/yixh/models/Qwen2.5-7B-Instruct,mis,1500,0.00032344217826330013,0.9657615844376374,2.2509547521315406e-267,-5.328301427091225e-05,0.839248970383705,-0.00108290076786389,0.6020772759306825
conf_ptrue,/data/home/yixh/models/Qwen2.5-7B-Instruct,sup,1500,0.0002588174680623334,0.8479956261955663,2.082522886146606e-176,0.00018900539934013573,0.6382117831556853,-0.00014536652550461472,0.9409900275465299
conf_verbalized,/data/home/yixh/models/Qwen2.5-7B-Instruct,irr,1500,0.01440757416968752,0.18079042061050257,1.3632655891312383e-11,-0.0007750425663307076,0.017082815402067245,-0.0016870072629556017,0.29561030280533307
conf_verbalized,/data/home/yixh/models/Qwen2.5-7B-Instruct,mis,1500,0.0009599085616671665,0.943854081289971,0.0,0.00017143286560350566,0.2776044586538734,-0.0005183684327420557,0.7476217643880212
conf_verbalized,/data/home/yixh/models/Qwen2.5-7B-Instruct,sup,1500,0.000682292175188226,0.8746587684565779,1.5226672648230973e-243,0.00025771133567883465,0.48179110942205106,-0.0014814741474596617,0.43450877969850776
conf_seqlik,/data/home/yixh/models/Qwen2.5-7B-Instruct,irr,1500,0.007964963737545405,0.8785934880392092,0.0,-0.00032206716924944724,0.003436840448762691,0.00041384050209496495,0.4565410619402116
conf_seqlik,/data/home/yixh/models/Qwen2.5-7B-Instruct,mis,1500,0.00985650089009349,0.9772928573210171,0.0,-0.00010776166593747948,0.05396479665971541,0.0018388646580960576,0.0009327004723861721
conf_seqlik,/data/home/yixh/models/Qwen2.5-7B-Instruct,sup,1500,5.0311321003082554e-05,0.9669455380972557,0.0,-1.4241862619797548e-05,0.8740032495030049,-1.6203859845778136e-05,0.9763564670163224
