model_name,condition,acc,conf,abstain_rate,delta_acc,delta_conf,FG,n_questions
/data/home/yixh/models/Qwen2.5-7B-Instruct,closed,0.0893970893970894,0.7996243936243936,0.002702702702702703,0.0,0.0,0.0,1443
/data/home/yixh/models/Qwen2.5-7B-Instruct,mis,0.003465003465003465,0.9568814968814968,0.018364518364518363,-0.08593208593208593,0.15725710325710326,0.24318918918918922,1443
/data/home/yixh/models/Qwen2.5-7B-Instruct,sup,0.6778239778239779,0.8791718641718642,0.0005544005544005545,0.5884268884268884,0.07954747054747056,-0.5088794178794178,1443
