model_name,condition,acc,conf,abstain_rate,delta_acc,delta_conf,FG,n_questions
/data/home/yixh/models/Qwen2.5-7B-Instruct,closed,0.0893970893970894,0.6225076962496976,0.002702702702702703,0.0,0.0,0.0,1443
/data/home/yixh/models/Qwen2.5-7B-Instruct,mis,0.003465003465003465,0.9840972028678491,0.018364518364518363,-0.08593208593208593,0.3615895066181515,0.44752159255023743,1443
/data/home/yixh/models/Qwen2.5-7B-Instruct,sup,0.6778239778239779,0.9655901925114633,0.0005544005544005545,0.5884268884268884,0.34308249626176557,-0.24534439216512283,1443
