model_name,condition,acc,conf,abstain_rate,delta_acc,delta_conf,FG,n_questions
/data/home/yixh/models/Qwen2.5-7B-Instruct,closed,0.09826666666666667,0.7955293333333332,0.0028,0.0,0.0,0.0,1500
/data/home/yixh/models/Qwen2.5-7B-Instruct,irr,0.0208,0.08702666666666665,0.005466666666666667,-0.07746666666666667,-0.7085026666666666,-0.6310359999999999,1500
/data/home/yixh/models/Qwen2.5-7B-Instruct,mis,0.004533333333333333,0.9563133333333333,0.01813333333333333,-0.09373333333333334,0.160784,0.2545173333333333,1500
/data/home/yixh/models/Qwen2.5-7B-Instruct,sup,0.6853333333333333,0.8764666666666667,0.0005333333333333334,0.5870666666666667,0.08093733333333335,-0.5061293333333333,1500
