model_name,condition,acc,conf,abstain_rate,delta_acc,delta_conf,FG,n_questions
/data/home/yixh/models/Qwen2.5-7B-Instruct,closed,0.09826666666666667,0.6259318957229214,0.0028,0.0,0.0,0.0,1500
/data/home/yixh/models/Qwen2.5-7B-Instruct,irr,0.0208,0.8555721078997595,0.005466666666666667,-0.07746666666666667,0.229640212176838,0.3071068788435047,1500
/data/home/yixh/models/Qwen2.5-7B-Instruct,mis,0.004533333333333333,0.9834514510051494,0.01813333333333333,-0.09373333333333334,0.35751955528222795,0.4512528886155613,1500
/data/home/yixh/models/Qwen2.5-7B-Instruct,sup,0.6853333333333333,0.965427342741865,0.0005333333333333334,0.5870666666666667,0.33949544701894363,-0.247571219647723,1500
